turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
88,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
89,3,5,0,8,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""e06d5871-5b05-452f-a401-6d0e270fd0b8"",""provenance"":""stm""},{""episode_id"":""0cc195e4-b423-44b7-9db7-a563b0f2217a"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
90,2,5,0,7,5,"[{""episode_id"":""10b9fc1f-c78c-4ea7-8c70-086048a1da48"",""provenance"":""stm""},{""episode_id"":""e06d5871-5b05-452f-a401-6d0e270fd0b8"",""provenance"":""stm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
91,0,5,0,5,5,"[{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""}]"
92,0,5,0,5,5,"[{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""}]"
93,0,5,0,5,5,"[{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
94,0,5,0,5,5,"[{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
95,0,5,0,5,5,"[{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""}]"
96,0,5,0,5,5,"[{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
97,0,5,0,5,5,"[{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
98,0,5,0,5,5,"[{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""}]"
99,1,5,0,6,5,"[{""episode_id"":""90f07d8a-b1fb-45ad-9a85-072339c01859"",""provenance"":""stm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""}]"
100,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""}]"
101,1,5,0,6,5,"[{""episode_id"":""c69198f0-5d7e-4dfc-9f15-b21ea26fc902"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""}]"
102,0,5,0,5,5,"[{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
103,0,5,0,5,5,"[{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
104,0,5,0,5,5,"[{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
105,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
106,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""}]"
107,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
108,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""}]"
109,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""}]"
110,1,5,0,6,5,"[{""episode_id"":""6d714453-f87a-4b61-9002-0a2045e54ca8"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
111,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
112,0,5,0,5,5,"[{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
113,1,5,0,6,5,"[{""episode_id"":""f4e1d2d4-dd47-42a0-805c-bf672c8b743a"",""provenance"":""stm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""}]"
114,0,5,0,5,5,"[{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""7e553517-378b-403f-890e-b8352b118fdc"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
115,2,5,0,7,5,"[{""episode_id"":""e8ac0bcf-bfce-407e-9029-5af34f7be9ee"",""provenance"":""stm""},{""episode_id"":""cc7d5f2f-256a-4190-8c6e-e36752866d03"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""}]"
116,1,5,0,6,5,"[{""episode_id"":""e8ac0bcf-bfce-407e-9029-5af34f7be9ee"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""}]"
117,3,5,0,8,5,"[{""episode_id"":""e8ac0bcf-bfce-407e-9029-5af34f7be9ee"",""provenance"":""stm""},{""episode_id"":""6b5f5a21-0b7d-4b89-a2f0-6503ce25e1e2"",""provenance"":""stm""},{""episode_id"":""cc7d5f2f-256a-4190-8c6e-e36752866d03"",""provenance"":""stm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""},{""episode_id"":""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16"",""provenance"":""ltm""}]"
118,0,5,0,5,5,"[{""episode_id"":""7e553517-378b-403f-890e-b8352b118fdc"",""provenance"":""ltm""},{""episode_id"":""f96a1d89-90ba-441d-907a-43c07427f6bc"",""provenance"":""ltm""},{""episode_id"":""94ffb595-e498-4456-a278-38c469925f62"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""5f8f7556-7815-4af3-aa05-46aa32d98e54"",""provenance"":""ltm""}]"
119,0,5,0,5,5,"[{""episode_id"":""7e553517-378b-403f-890e-b8352b118fdc"",""provenance"":""ltm""},{""episode_id"":""94ffb595-e498-4456-a278-38c469925f62"",""provenance"":""ltm""},{""episode_id"":""f96a1d89-90ba-441d-907a-43c07427f6bc"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""2a912d15-c413-4332-8266-e5e523f0afda"",""provenance"":""ltm""}]"
120,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""},{""episode_id"":""7e553517-378b-403f-890e-b8352b118fdc"",""provenance"":""ltm""}]"
121,0,5,0,5,5,"[{""episode_id"":""117074b1-91e9-4b7a-8265-ce6804b4d5ea"",""provenance"":""ltm""},{""episode_id"":""855b3772-1e26-4be3-9e21-febd4e174214"",""provenance"":""ltm""},{""episode_id"":""c693dc9c-e103-41e8-8272-3001ed8fb018"",""provenance"":""ltm""},{""episode_id"":""f96a1d89-90ba-441d-907a-43c07427f6bc"",""provenance"":""ltm""},{""episode_id"":""846a9c8f-b011-4e30-a6c8-1a0d6822dec1"",""provenance"":""ltm""}]"
