turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience
66,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.21419276297092438,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
66,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.15861569344997406,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
66,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.12336335331201553,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
66,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09797480702400208,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
66,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.07179981470108032,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
67,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.20841580629348755,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
67,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.18836891651153564,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
67,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.13330131769180298,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
67,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11885107308626175,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
67,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1183091402053833,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
68,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.19581708312034607,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
68,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1603563129901886,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
68,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12384358048439026,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
68,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.11147218942642212,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
68,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11069239675998688,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
69,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.19099107384681702,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
69,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.18988679349422455,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
69,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1277095377445221,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
69,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09581446647644043,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
69,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.054891154170036316,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
70,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.12704966962337494,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
70,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.09206105023622513,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
70,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.08329273760318756,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
70,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.07737015932798386,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
70,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.0608656220138073,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
71,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.11345931142568588,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
71,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.10397414118051529,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
71,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.067684106528759,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
71,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.061285946518182755,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
71,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.04204953461885452,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
72,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.22226564586162567,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
72,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.19308164715766907,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
72,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12404391914606094,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
72,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.10958531498908997,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
72,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09012551605701447,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
73,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.1413363516330719,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
73,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1349709928035736,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
73,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.10329750925302505,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
73,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.10158850252628326,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
73,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.0696018785238266,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
74,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.24266964197158813,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
74,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.17630426585674286,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
74,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.16244995594024658,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
74,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11736505478620529,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
74,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11664576828479767,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
75,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1592601239681244,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
75,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.13447710871696472,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
75,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12220405787229538,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
75,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.11634724587202072,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
75,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.08115413039922714,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
76,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.2160978615283966,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
76,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.16629715263843536,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
76,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1270512491464615,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
76,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.12403208017349243,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
76,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.10016229748725891,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
77,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.21423642337322235,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
77,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1661761999130249,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
77,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.129447802901268,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
77,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.08482909202575684,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
77,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.07283132523298264,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
78,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.22820311784744263,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
78,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.19789686799049377,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
78,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.15936510264873505,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
78,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.13911770284175873,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
78,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12400390207767487,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
79,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.23493215441703796,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
79,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.14046476781368256,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
79,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1356876790523529,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
79,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11861619353294373,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
79,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11211005598306656,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
80,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.18870654702186584,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
80,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.13940156996250153,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
80,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.06983889639377594,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
80,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.06649431586265564,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
80,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.057932570576667786,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
81,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1875789612531662,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
81,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.1844668686389923,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
81,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1686721295118332,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
81,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.15684731304645538,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
81,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09778746962547302,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
82,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.21127945184707642,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
82,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.15197516977787018,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
82,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.14998793601989746,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
82,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12076631933450699,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
82,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09827549010515213,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
83,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.17854130268096924,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
83,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11047901213169098,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
83,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.10204795002937317,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
83,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.09158910065889359,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
83,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.07093644887208939,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
84,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.18969054520130157,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
84,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.13887600600719452,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
84,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.11738818138837814,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
84,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.05923578515648842,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
84,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.05028602480888367,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
85,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.15870262682437897,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
85,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.1248708963394165,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
85,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.12338339537382126,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
85,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.10908947885036469,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
85,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.08303231000900269,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
86,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.2196538746356964,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
86,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1877129077911377,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
86,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.11827562749385834,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
86,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.1093638688325882,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
86,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.10657106339931488,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
87,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.20405860245227814,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
87,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.19328011572360992,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
87,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.18161584436893463,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
87,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.13087235391139984,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
87,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.10989724844694138,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
88,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.19649478793144226,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
88,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1729639768600464,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
