turn,event_type,topic_label,centroid_drift
137,centroid_update,topic_2,0.5027527213096619
138,centroid_update,topic_2,0.45425117015838623
139,centroid_update,topic_2,0.4378729462623596
140,centroid_update,topic_2,0.46541106700897217
141,centroid_update,topic_2,0.4158506691455841
142,centroid_update,topic_2,0.3862288296222687
143,centroid_update,topic_2,0.41370609402656555
144,centroid_update,topic_2,0.45614346861839294
145,centroid_update,topic_2,0.4653837978839874
146,centroid_update,topic_2,0.4204570949077606
147,centroid_update,topic_2,0.40366417169570923
148,centroid_update,topic_2,0.4305781126022339
149,centroid_update,topic_2,0.3840753734111786
150,centroid_update,topic_2,0.35744521021842957
151,centroid_update,topic_2,0.38322874903678894
152,centroid_update,topic_2,0.4230557680130005
153,centroid_update,topic_2,0.43317827582359314
154,centroid_update,topic_2,0.39138302206993103
155,centroid_update,topic_2,0.3742780089378357
156,centroid_update,topic_2,0.40052494406700134
157,centroid_update,topic_3,21.47398567199707
158,centroid_update,topic_2,0.33562612533569336
159,centroid_update,topic_2,0.3597199320793152
160,centroid_update,topic_2,0.3975086212158203
161,centroid_update,topic_2,0.4083055853843689
162,centroid_update,topic_2,0.36893510818481445
163,centroid_update,topic_2,0.3516216576099396
164,new_node,topic_4,0.0
165,centroid_update,topic_2,0.43286582827568054
166,centroid_update,topic_2,0.4462850093841553
167,centroid_update,topic_2,0.406791090965271
168,centroid_update,topic_2,0.4413033425807953
169,centroid_update,topic_2,0.4174750745296478
170,centroid_update,topic_2,0.49119117856025696
171,centroid_update,topic_2,0.37569746375083923
172,centroid_update,topic_2,0.42091625928878784
173,centroid_update,topic_2,0.4029683470726013
174,centroid_update,topic_2,0.4163965880870819
175,centroid_update,topic_2,0.3793841600418091
176,centroid_update,topic_2,0.4125959575176239
177,centroid_update,topic_2,0.3896504342556
178,centroid_update,topic_2,0.4593629837036133
179,centroid_update,topic_2,0.3530646860599518
180,centroid_update,topic_2,0.3942652642726898
181,centroid_update,topic_2,0.37678202986717224
182,centroid_update,topic_2,0.390153706073761
183,centroid_update,topic_2,0.3553631603717804
184,centroid_update,topic_2,0.3873335123062134
185,centroid_update,topic_2,0.36519041657447815
186,centroid_update,topic_2,0.4312340319156647
187,centroid_update,topic_2,0.3331446349620819
188,centroid_update,topic_2,0.37074077129364014
189,centroid_update,topic_2,0.3536863923072815
190,centroid_update,topic_2,0.3669533431529999
191,centroid_update,topic_2,0.33416250348091125
192,centroid_update,topic_2,0.3649516999721527
193,centroid_update,topic_2,0.3435450792312622
194,centroid_update,topic_2,0.4062189757823944
195,centroid_update,topic_2,0.31548458337783813
196,centroid_update,topic_2,0.3498416244983673
197,centroid_update,topic_2,0.3331874907016754
198,centroid_update,topic_2,0.34631404280662537
199,centroid_update,topic_2,0.3153316378593445
200,centroid_update,topic_2,0.3449994921684265
201,centroid_update,topic_2,0.32427331805229187
202,centroid_update,topic_2,0.3838462233543396
203,centroid_update,topic_4,38.47280502319336
204,centroid_update,topic_2,0.3329451084136963
205,centroid_update,topic_2,0.3166908621788025
206,centroid_update,topic_2,0.3297010362148285
207,centroid_update,topic_2,0.3001342713832855
208,centroid_update,topic_2,0.32885652780532837
209,centroid_update,topic_2,0.30864909291267395
210,centroid_update,topic_2,0.3656303882598877
211,centroid_update,topic_2,0.2883603274822235
212,centroid_update,topic_2,0.3159794807434082
213,centroid_update,topic_2,0.30007925629615784
214,centroid_update,topic_2,0.3129045069217682
215,centroid_update,topic_2,0.28485527634620667
216,centroid_update,topic_2,0.3125641345977783
217,centroid_update,topic_2,0.2929542660713196
218,centroid_update,topic_2,0.34726959466934204
219,centroid_update,topic_2,0.2753605544567108
220,centroid_update,topic_2,0.30066779255867004
221,centroid_update,topic_2,0.28510451316833496
222,centroid_update,topic_2,0.29773181676864624
223,centroid_update,topic_2,0.2710707187652588
224,centroid_update,topic_2,0.2978202700614929
225,centroid_update,topic_2,0.2787701487541199
226,centroid_update,topic_2,0.33061835169792175
227,centroid_update,topic_2,0.26356983184814453
228,centroid_update,topic_2,0.28678396344184875
229,centroid_update,topic_2,0.2715436518192291
230,centroid_update,topic_2,0.28396379947662354
231,centroid_update,topic_2,0.25857648253440857
232,centroid_update,topic_2,0.28441810607910156
233,centroid_update,topic_2,0.26589512825012207
234,centroid_update,topic_2,0.3154548108577728
235,centroid_update,topic_2,0.2528250813484192
236,centroid_update,topic_2,0.2741410732269287
237,centroid_update,topic_2,0.2592105269432068
238,centroid_update,topic_3,10.698779106140137
239,centroid_update,topic_2,0.2485581487417221
240,centroid_update,topic_2,0.2733597159385681
241,centroid_update,topic_2,0.2555350959300995
242,centroid_update,topic_2,0.3031378984451294
243,centroid_update,topic_2,0.24410460889339447
244,centroid_update,topic_2,0.2638857066631317
245,centroid_update,topic_2,0.24926680326461792
246,centroid_update,topic_3,12.6804838180542
247,centroid_update,topic_2,0.3218742311000824
248,centroid_update,topic_2,0.2638610005378723
249,centroid_update,topic_2,0.2706916034221649
250,centroid_update,topic_2,0.2725113332271576
251,centroid_update,topic_3,7.673707962036133
252,centroid_update,topic_3,7.745701789855957
253,centroid_update,topic_2,0.2574889063835144
254,centroid_update,topic_2,0.2871810793876648
255,centroid_update,topic_2,0.270650178194046
256,centroid_update,topic_2,0.26505404710769653
257,centroid_update,topic_2,0.2953958809375763
258,centroid_update,topic_2,0.30532583594322205
259,centroid_update,topic_2,0.250241219997406
260,centroid_update,topic_2,0.25658729672431946
261,centroid_update,topic_2,0.2450350970029831
262,centroid_update,topic_2,0.27327778935432434
263,centroid_update,topic_2,0.2585006356239319
264,centroid_update,topic_2,0.25264474749565125
265,centroid_update,topic_2,0.2815743684768677
266,centroid_update,topic_2,0.29134073853492737
267,centroid_update,topic_2,0.23884092271327972
268,centroid_update,topic_2,0.2447751760482788
269,centroid_update,topic_2,0.23367705941200256
270,centroid_update,topic_2,0.2605608105659485
271,centroid_update,topic_2,0.2473888099193573
272,centroid_update,topic_2,0.24129953980445862
273,centroid_update,topic_2,0.2689049541950226
274,centroid_update,topic_2,0.27850618958473206
275,centroid_update,topic_2,0.22841353714466095
276,centroid_update,topic_2,0.23396077752113342
277,centroid_update,topic_2,0.2232840359210968
278,centroid_update,topic_2,0.24889320135116577
279,centroid_update,topic_2,0.23719295859336853
280,centroid_update,topic_2,0.23089496791362762
281,centroid_update,topic_2,0.25725722312927246
282,centroid_update,topic_2,0.2666924297809601
283,centroid_update,topic_2,0.21884627640247345
284,centroid_update,topic_2,0.2240297943353653
285,centroid_update,topic_2,0.21374571323394775
286,centroid_update,topic_2,0.23815767467021942
287,centroid_update,topic_2,0.22780844569206238
288,centroid_update,topic_3,5.538398742675781
289,centroid_update,topic_2,0.2476939707994461
290,centroid_update,topic_2,0.25701141357421875
291,centroid_update,topic_2,0.21104565262794495
292,centroid_update,topic_2,0.21592949330806732
293,centroid_update,topic_2,0.2059544324874878
294,centroid_update,topic_2,0.229335218667984
295,centroid_update,topic_2,0.22009816765785217
296,centroid_update,topic_2,0.21398715674877167
297,centroid_update,topic_2,0.23767660558223724
298,centroid_update,topic_2,0.24682863056659698
299,centroid_update,topic_2,0.2028433233499527
300,centroid_update,topic_2,0.2074030637741089
301,centroid_update,topic_2,0.19777478277683258
302,centroid_update,topic_2,0.22009052336215973
303,centroid_update,topic_2,0.21200843155384064
304,centroid_update,topic_2,0.20572586357593536
305,centroid_update,topic_2,0.22839660942554474
306,centroid_update,topic_2,0.23738501965999603
307,centroid_update,topic_2,0.19525611400604248
308,centroid_update,topic_2,0.19951118528842926
309,centroid_update,topic_2,0.19020836055278778
310,centroid_update,topic_2,0.2115212082862854
311,centroid_update,topic_2,0.20450329780578613
312,centroid_update,topic_2,0.19806824624538422
313,centroid_update,topic_2,0.21977916359901428
314,centroid_update,topic_2,0.22860673069953918
315,centroid_update,topic_2,0.1882203072309494
316,centroid_update,topic_2,0.1921893060207367
317,centroid_update,topic_2,0.18319207429885864
318,centroid_update,topic_2,0.20355987548828125
319,centroid_update,topic_2,0.1975235790014267
320,centroid_update,topic_2,0.19095340371131897
321,centroid_update,topic_2,0.21175917983055115
322,centroid_update,topic_2,0.22042857110500336
323,centroid_update,topic_3,6.075577735900879
324,centroid_update,topic_2,0.18613184988498688
325,centroid_update,topic_2,0.17731626331806183
326,centroid_update,topic_2,0.19697140157222748
327,centroid_update,topic_2,0.19169776141643524
328,centroid_update,topic_2,0.18505778908729553
329,centroid_update,topic_2,0.20508186519145966
330,centroid_update,topic_3,5.5152153968811035
331,centroid_update,topic_2,0.24323076009750366
332,centroid_update,topic_2,0.20665980875492096
333,centroid_update,topic_2,0.20537768304347992
334,centroid_update,topic_2,0.222327321767807
335,centroid_update,topic_2,0.22534404695034027
336,centroid_update,topic_2,0.19905094802379608
337,centroid_update,topic_2,0.2100936770439148
338,centroid_update,topic_2,0.22399917244911194
339,centroid_update,topic_2,0.2348153293132782
340,centroid_update,topic_2,0.19961786270141602
341,centroid_update,topic_2,0.19846831262111664
342,centroid_update,topic_2,0.2147810310125351
343,centroid_update,topic_2,0.21752141416072845
344,centroid_update,topic_2,0.19223201274871826
345,centroid_update,topic_2,0.20300884544849396
346,centroid_update,topic_2,0.21635453402996063
347,centroid_update,topic_2,0.22693997621536255
348,centroid_update,topic_2,0.1930401772260666
349,centroid_update,topic_2,0.19201235473155975
350,centroid_update,topic_2,0.20772027969360352
351,centroid_update,topic_2,0.210200697183609
352,centroid_update,topic_2,0.18585945665836334
353,centroid_update,topic_2,0.1963796466588974
354,centroid_update,topic_2,0.20919464528560638
355,centroid_update,topic_2,0.21955662965774536
356,centroid_update,topic_2,0.18688368797302246
357,centroid_update,topic_2,0.18596793711185455
358,centroid_update,topic_2,0.20110151171684265
359,centroid_update,topic_2,0.20333750545978546
360,centroid_update,topic_2,0.17989301681518555
361,centroid_update,topic_2,0.19016535580158234
362,centroid_update,topic_2,0.20247648656368256
363,centroid_update,topic_2,0.21262232959270477
364,centroid_update,topic_2,0.18111056089401245
365,centroid_update,topic_2,0.18029822409152985
366,centroid_update,topic_2,0.19488593935966492
367,centroid_update,topic_2,0.19689199328422546
368,centroid_update,topic_2,0.17429661750793457
369,centroid_update,topic_3,3.973780870437622
370,centroid_update,topic_2,0.1968565136194229
371,centroid_update,topic_2,0.206849604845047
372,centroid_update,topic_2,0.17627477645874023
373,centroid_update,topic_2,0.1755739003419876
374,centroid_update,topic_2,0.18968896567821503
375,centroid_update,topic_2,0.19151923060417175
376,centroid_update,topic_2,0.16961902379989624
377,centroid_update,topic_2,0.1798250824213028
378,centroid_update,topic_2,0.19087108969688416
379,centroid_update,topic_2,0.2006593644618988
380,centroid_update,topic_2,0.17113621532917023
381,centroid_update,topic_2,0.17052334547042847
382,centroid_update,topic_2,0.18414214253425598
383,centroid_update,topic_2,0.18576659262180328
384,centroid_update,topic_2,0.16463491320610046
385,centroid_update,topic_2,0.17460384964942932
386,centroid_update,topic_2,0.18522882461547852
387,centroid_update,topic_2,0.19481892883777618
388,centroid_update,topic_2,0.16629411280155182
389,centroid_update,topic_2,0.16576261818408966
390,centroid_update,topic_2,0.1789090484380722
391,centroid_update,topic_2,0.18033955991268158
392,centroid_update,topic_2,0.1599375158548355
393,centroid_update,topic_2,0.16967737674713135
394,centroid_update,topic_2,0.17990218102931976
395,centroid_update,topic_2,0.18930046260356903
396,centroid_update,topic_2,0.16172410547733307
397,centroid_update,topic_2,0.1612679660320282
398,centroid_update,topic_2,0.17396441102027893
399,centroid_update,topic_2,0.1752120703458786
400,centroid_update,topic_2,0.15550339221954346
401,centroid_update,topic_2,0.165022611618042
402,centroid_update,topic_2,0.17486631870269775
403,centroid_update,topic_2,0.18407920002937317
404,centroid_update,topic_3,4.79315185546875
405,centroid_update,topic_2,0.15751658380031586
406,centroid_update,topic_2,0.16977936029434204
407,centroid_update,topic_2,0.17088524997234344
408,centroid_update,topic_2,0.15177638828754425
409,centroid_update,topic_2,0.16107946634292603
410,centroid_update,topic_2,0.17059242725372314
411,centroid_update,topic_2,0.17965790629386902
412,centroid_update,topic_3,5.244665622711182
413,centroid_update,topic_2,0.18393395841121674
414,centroid_update,topic_2,0.15030747652053833
415,centroid_update,topic_2,0.1584254801273346
416,centroid_update,topic_2,0.1710612177848816
417,centroid_update,topic_2,0.14581304788589478
418,centroid_update,topic_2,0.1873849332332611
419,centroid_update,topic_2,0.15833981335163116
420,centroid_update,topic_2,0.1859920620918274
421,centroid_update,topic_2,0.17871637642383575
422,centroid_update,topic_2,0.14606602489948273
423,centroid_update,topic_2,0.15372149646282196
424,centroid_update,topic_2,0.16617780923843384
425,centroid_update,topic_2,0.14158590137958527
426,centroid_update,topic_2,0.1822439432144165
427,centroid_update,topic_2,0.15378695726394653
428,centroid_update,topic_2,0.18082594871520996
429,centroid_update,topic_2,0.1737743467092514
430,centroid_update,topic_2,0.14205826818943024
431,centroid_update,topic_2,0.14927375316619873
432,centroid_update,topic_2,0.16155403852462769
433,centroid_update,topic_2,0.1375916600227356
434,centroid_update,topic_2,0.17736811935901642
435,centroid_update,topic_2,0.14947806298732758
436,centroid_update,topic_2,0.1759258210659027
437,centroid_update,topic_2,0.16908764839172363
438,centroid_update,topic_2,0.13826654851436615
439,centroid_update,topic_2,0.14506283402442932
440,centroid_update,topic_2,0.1571705937385559
441,centroid_update,topic_2,0.13381272554397583
442,centroid_update,topic_2,0.1727384477853775
443,centroid_update,topic_2,0.14539526402950287
444,centroid_update,topic_2,0.17127247154712677
445,centroid_update,topic_2,0.16463781893253326
446,centroid_update,topic_2,0.13467442989349365
447,centroid_update,topic_2,0.14107123017311096
448,centroid_update,topic_2,0.15301024913787842
449,centroid_update,topic_2,0.13023298978805542
450,centroid_update,topic_2,0.16833725571632385
451,centroid_update,topic_3,3.253281354904175
452,centroid_update,topic_2,0.16735239326953888
453,centroid_update,topic_2,0.16089440882205963
454,centroid_update,topic_2,0.13165654242038727
455,centroid_update,topic_2,0.13774298131465912
456,centroid_update,topic_2,0.14950577914714813
457,centroid_update,topic_2,0.1272311806678772
458,centroid_update,topic_2,0.1646108329296112
459,centroid_update,topic_2,0.13846667110919952
460,centroid_update,topic_2,0.16311730444431305
461,centroid_update,topic_2,0.15684594213962555
462,centroid_update,topic_2,0.12840133905410767
463,centroid_update,topic_2,0.13412195444107056
464,centroid_update,topic_2,0.14572308957576752
465,centroid_update,topic_2,0.12398795038461685
466,centroid_update,topic_2,0.16059847176074982
467,centroid_update,topic_2,0.13494230806827545
468,centroid_update,topic_2,0.1590835303068161
469,centroid_update,topic_2,0.15299023687839508
470,centroid_update,topic_2,0.125307098031044
471,centroid_update,topic_2,0.13067921996116638
472,centroid_update,topic_2,0.1421220600605011
473,centroid_update,topic_2,0.12090577930212021
474,centroid_update,topic_2,0.15677282214164734
475,centroid_update,topic_2,0.13158857822418213
476,centroid_update,topic_2,0.1552371084690094
477,centroid_update,topic_2,0.14931438863277435
478,centroid_update,topic_2,0.12236267328262329
479,centroid_update,topic_2,0.12740203738212585
480,centroid_update,topic_2,0.13869014382362366
481,centroid_update,topic_2,0.11797352135181427
482,centroid_update,topic_2,0.1531214863061905
483,centroid_update,topic_2,0.12839354574680328
484,centroid_update,topic_2,0.15156608819961548
485,centroid_update,topic_2,0.14580656588077545
486,centroid_update,topic_3,3.6324081420898438
487,centroid_update,topic_2,0.12462429702281952
488,centroid_update,topic_2,0.13573679327964783
489,centroid_update,topic_2,0.11549897491931915
490,centroid_update,topic_2,0.14998134970664978
491,centroid_update,topic_2,0.1256694495677948
492,centroid_update,topic_2,0.14843690395355225
493,centroid_update,topic_3,4.526899814605713
494,centroid_update,topic_2,0.17774681746959686
495,centroid_update,topic_2,0.15247930586338043
496,centroid_update,topic_2,0.15847693383693695
497,centroid_update,topic_2,0.1489129215478897
498,centroid_update,topic_2,0.16166193783283234
499,centroid_update,topic_2,0.17061962187290192
500,centroid_update,topic_3,3.1653313636779785
501,centroid_update,topic_3,3.017444372177124
502,centroid_update,topic_3,3.178893566131592
503,centroid_update,topic_2,0.1501038670539856
504,centroid_update,topic_2,0.1672508418560028
505,centroid_update,topic_2,0.17357493937015533
506,centroid_update,topic_2,0.1487361341714859
507,centroid_update,topic_2,0.15460512042045593
508,centroid_update,topic_2,0.14525699615478516
509,centroid_update,topic_2,0.15775443613529205
510,centroid_update,topic_2,0.16671298444271088
511,centroid_update,topic_2,0.14645488560199738
512,centroid_update,topic_2,0.16326706111431122
513,centroid_update,topic_2,0.16958777606487274
514,centroid_update,topic_2,0.14516538381576538
515,centroid_update,topic_2,0.15090887248516083
516,centroid_update,topic_2,0.1417689472436905
517,centroid_update,topic_2,0.15402239561080933
518,centroid_update,topic_2,0.16297799348831177
519,centroid_update,topic_2,0.1429717093706131
520,centroid_update,topic_2,0.1594596654176712
521,centroid_update,topic_2,0.16577434539794922
522,centroid_update,topic_2,0.14175544679164886
523,centroid_update,topic_2,0.14737750589847565
524,centroid_update,topic_2,0.13843843340873718
525,centroid_update,topic_2,0.15045498311519623
526,centroid_update,topic_2,0.1594042181968689
527,centroid_update,topic_2,0.13964387774467468
528,centroid_update,topic_2,0.15581701695919037
529,centroid_update,topic_2,0.1621238738298416
530,centroid_update,topic_2,0.13849663734436035
531,centroid_update,topic_2,0.14400069415569305
532,centroid_update,topic_2,0.1352556049823761
533,centroid_update,topic_2,0.1470421850681305
534,centroid_update,topic_2,0.15598198771476746
535,centroid_update,topic_3,2.8174636363983154
536,centroid_update,topic_2,0.15271057188510895
537,centroid_update,topic_2,0.15902914106845856
538,centroid_update,topic_2,0.1357293277978897
539,centroid_update,topic_2,0.1411541998386383
540,centroid_update,topic_2,0.13256092369556427
541,centroid_update,topic_2,0.144151508808136
542,centroid_update,topic_2,0.15307828783988953
543,centroid_update,topic_2,0.13393040001392365
544,centroid_update,topic_2,0.14935283362865448
545,centroid_update,topic_2,0.15565912425518036
546,centroid_update,topic_2,0.13273026049137115
547,centroid_update,topic_2,0.13804304599761963
548,centroid_update,topic_2,0.12963181734085083
549,centroid_update,topic_2,0.1410045027732849
550,centroid_update,topic_2,0.14991679787635803
551,centroid_update,topic_2,0.13099554181098938
552,centroid_update,topic_2,0.14613360166549683
553,centroid_update,topic_2,0.15242581069469452
554,centroid_update,topic_2,0.1298576146364212
555,centroid_update,topic_2,0.13506127893924713
556,centroid_update,topic_2,0.1268257200717926
557,centroid_update,topic_2,0.13798712193965912
558,centroid_update,topic_2,0.14688247442245483
559,centroid_update,topic_2,0.12818306684494019
560,centroid_update,topic_2,0.14304494857788086
561,centroid_update,topic_2,0.1493215262889862
562,centroid_update,topic_2,0.12710358202457428
563,centroid_update,topic_2,0.1322016566991806
564,centroid_update,topic_2,0.12413585186004639
565,centroid_update,topic_2,0.13509221374988556
566,centroid_update,topic_2,0.14396779239177704
567,centroid_update,topic_2,0.12548567354679108
568,centroid_update,topic_2,0.140079066157341
569,centroid_update,topic_2,0.14633898437023163
570,centroid_update,topic_3,2.6302006244659424
571,centroid_update,topic_2,0.1297890543937683
572,centroid_update,topic_2,0.1218435987830162
573,centroid_update,topic_2,0.13262701034545898
574,centroid_update,topic_2,0.14147135615348816
575,centroid_update,topic_2,0.12318471819162369
576,centroid_update,topic_2,0.13756047189235687
577,centroid_update,topic_3,3.036173105239868
578,centroid_update,topic_2,0.13035672903060913
579,centroid_update,topic_2,0.11873123794794083
580,centroid_update,topic_2,0.12335161119699478
581,centroid_update,topic_2,0.10771336406469345
582,centroid_update,topic_2,0.12052758783102036
583,centroid_update,topic_2,0.12108080834150314
584,centroid_update,topic_2,0.10765160620212555
585,centroid_update,topic_2,0.1275191307067871
586,centroid_update,topic_2,0.12759190797805786
587,centroid_update,topic_2,0.11616215109825134
588,centroid_update,topic_2,0.12080076336860657
589,centroid_update,topic_2,0.10536188632249832
590,centroid_update,topic_2,0.11798817664384842
591,centroid_update,topic_2,0.1185520738363266
592,centroid_update,topic_2,0.10538793355226517
593,centroid_update,topic_2,0.12485866993665695
594,centroid_update,topic_2,0.12493454664945602
595,centroid_update,topic_2,0.1136949434876442
596,centroid_update,topic_2,0.11834952980279922
597,centroid_update,topic_2,0.1031053364276886
598,centroid_update,topic_2,0.11554847657680511
599,centroid_update,topic_2,0.11612217873334885
600,centroid_update,topic_2,0.10321494936943054
601,centroid_update,topic_2,0.12230025231838226
602,centroid_update,topic_2,0.12237896025180817
603,centroid_update,topic_2,0.11132394522428513
604,centroid_update,topic_2,0.11599255353212357
605,centroid_update,topic_2,0.10093864053487778
606,centroid_update,topic_2,0.11320247501134872
607,centroid_update,topic_2,0.11378547549247742
608,centroid_update,topic_2,0.101127989590168
609,centroid_update,topic_2,0.11983854323625565
610,centroid_update,topic_2,0.11991947144269943
611,centroid_update,topic_2,0.1090441644191742
612,centroid_update,topic_2,0.11372484266757965
613,centroid_update,topic_2,0.09885706007480621
614,centroid_update,topic_2,0.1109456717967987
615,centroid_update,topic_2,0.11153701692819595
616,centroid_update,topic_3,2.237837553024292
617,centroid_update,topic_2,0.11773931980133057
618,centroid_update,topic_2,0.11780764907598495
619,centroid_update,topic_2,0.10708152502775192
620,centroid_update,topic_2,0.11178383231163025
621,centroid_update,topic_2,0.09707426279783249
622,centroid_update,topic_2,0.1090112254023552
623,centroid_update,topic_2,0.10960806906223297
624,centroid_update,topic_2,0.09751735627651215
625,centroid_update,topic_2,0.11544623225927353
626,centroid_update,topic_2,0.11551662534475327
627,centroid_update,topic_2,0.10496097803115845
628,centroid_update,topic_2,0.10967159271240234
629,centroid_update,topic_2,0.09514038264751434
630,centroid_update,topic_2,0.10690989345312119
631,centroid_update,topic_2,0.10751360654830933
632,centroid_update,topic_2,0.09564995020627975
633,centroid_update,topic_2,0.11323588341474533
634,centroid_update,topic_2,0.11330816149711609
635,centroid_update,topic_2,0.10291816294193268
636,centroid_update,topic_2,0.1076357290148735
637,centroid_update,topic_2,0.09327906370162964
638,centroid_update,topic_2,0.10488461703062057
