turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
52,24.05552155184141,0.04157049756102468,41,1861
53,24.965531600026647,0.04005522558145458,43,1723
54,27.370431116107813,0.036535778181860226,55,1902
55,26.40042506799504,0.03787817799995537,50,1907
56,28.71826163592443,0.03482104915253901,59,1830
57,26.906324631424003,0.037165982857134496,70,2775
58,24.953829177608593,0.040074009999928724,60,2550
59,30.408796769864043,0.0328852209302483,86,2328
60,23.767811438480937,0.042073709756084834,41,1963
61,24.582045205577298,0.04068009767442438,43,1811
62,27.081269412362612,0.03692589090906867,55,2029
63,25.94074366310023,0.03854939599987119,50,2027
64,28.12226895228656,0.03555900847462353,59,1962
65,26.061210635588264,0.038371202857108856,70,3043
66,24.439930479804232,0.040916646666664745,60,2755
67,29.984297641709365,0.03335078953488508,86,2500
68,23.54948119344708,0.04246378048779528,41,2065
69,23.827069556943584,0.041969072092987794,43,1900
70,26.30443200027788,0.03801640727271495,55,2157
71,25.478004303824246,0.039249542000034124,50,2147
72,27.525042423509106,0.036330552542433184,59,2094
73,25.422863943702335,0.03933467142861835,70,3311
74,23.70410919031396,0.04218677833329518,60,2959
75,32.62570641175355,0.03065067733337249,75,1393
76,22.829044201361143,0.0438038487805099,41,2146
77,23.566668378409943,0.04243281162797397,43,1988
78,25.601982915483294,0.03905947454543573,55,2284
79,28.006053443832876,0.03570656615383296,65,2267
80,26.819152183843638,0.037286786440714516,59,2226
81,24.500659925308643,0.040815227142801246,70,3578
82,22.68478601350093,0.04408240833327,60,3164
83,29.74588585479426,0.033618094444439826,54,1307
84,34.19641164980061,0.029242834313752644,102,1607
85,31.414395728603985,0.03183253972602957,73,1645
86,29.372713488222445,0.034045203225809194,62,1645
87,22.09168389391454,0.045265902083428955,48,2580
88,31.710546134893228,0.03153524999998765,84,1741
89,29.442310037826996,0.03396472622953894,61,1622
90,30.05913612949578,0.0332677557895199,95,2695
91,31.793437458758987,0.03145303181819062,88,1934
92,30.81179506321316,0.03245510357148652,84,2026
93,28.077176851468497,0.035616116438277085,73,2465
94,26.564952036122037,0.037643583870967924,62,2322
95,21.082103064500206,0.04743359791670324,48,2961
96,27.34305668516223,0.03657235588231261,68,2278
97,28.46681735100734,0.03512861967214658,61,1770
98,27.586187630796815,0.03625002531642374,79,2851
99,30.088674400679253,0.0332350965909427,88,2368
100,28.973371023124674,0.03451445119043499,84,2550
101,25.41706974193256,0.039343638356164265,73,3281
102,24.52139865790168,0.04078070806445471,62,2994
103,19.757847817141542,0.05061280000002929,48,3342
104,27.732259821956966,0.03605908809523888,84,2815
105,28.277736136355493,0.035363509836077084,61,1914
106,27.14979089510173,0.03683269620247486,79,3007
107,26.878063849552678,0.03720506081083078,74,2798
108,27.241037455456834,0.03670932142856708,84,3080
109,25.429716492373363,0.03932407191011785,89,4098
110,22.550514060773654,0.044344887096808484,62,3668
111,18.59681455163413,0.05377265000000383,48,3724
112,26.33968332927279,0.03796552857143286,84,3353
113,27.76540472450515,0.03601604262290553,61,2057
114,26.688625662511605,0.03746914556955468,79,3163
115,27.691762377603787,0.036111822222220424,90,3234
116,25.977888116488355,0.0384942761904226,84,3610
117,23.60924878791802,0.04235628202248213,89,4916
118,20.65518376148752,0.04841399677424042,62,4341
119,17.813391365430718,0.05613754166658206,48,4106
120,24.965996461464123,0.040054479761844654,84,3890
121,26.748721805742107,0.0373849639344386,61,2201
122,24.9116822928911,0.040141809302271174,43,1733
123,22.908511700861578,0.04365189729729979,74,4123
124,23.42728978051282,0.04268526190476439,84,4514
125,19.382681250379633,0.05159244931505097,73,5865
126,19.122051117554932,0.05229564516130561,62,5036
127,15.373520334705669,0.06504691041664046,48,5149
128,22.88594552016547,0.04369493928572324,84,4637
129,23.068335140088113,0.04334946557379435,61,3186
130,24.19901564532284,0.0413239949366816,79,3974
131,24.22780533149736,0.041274890000042634,90,4605
132,22.35719937751063,0.04472832142857355,84,5044
133,20.48072495691105,0.04882639662921494,89,6682
134,20.248868983847874,0.04938547435897188,78,5710
135,14.743056626965084,0.0678285395832366,48,5531
136,21.86289285373766,0.04573960119047288,84,5175
137,22.50403670771433,0.0444364721311178,61,3330
138,23.842377139315875,0.041942126582294875,79,4130
139,20.849711392077815,0.047962294594637224,74,5040
140,21.19138362376812,0.04718899047622385,84,5575
141,19.15284553934485,0.05221156292132905,89,7500
142,19.27770969338136,0.05187338205136117,78,6383
143,14.195497253348165,0.07044487291659607,48,5913
144,20.877257384514536,0.04789901190477914,84,5712
145,22.22983219428891,0.044984595081959775,61,3474
146,23.51606976579399,0.04252411265825467,79,4286
147,22.32094362237307,0.04480097333329872,90,5476
148,20.183943970507794,0.04954433095242296,84,6105
149,16.04272868707241,0.062333535616408094,73,8317
150,18.10659141443739,0.055228506410248186,78,7057
151,13.59401018458341,0.07356181041662542,48,6295
152,19.874595090620584,0.050315490476177296,84,6250
153,22.10146288855303,0.04524587377055155,61,3617
154,23.094288542716562,0.04330074936711477,79,4442
155,19.248685815470374,0.05195159864868745,74,5912
156,19.318638518937156,0.051763482142892565,84,6635
157,26.393059566917998,0.037888748648657454,74,2709
158,14.736081533311877,0.06786064516129572,62,7913
159,11.968795853117596,0.08355059374995714,48,7558
160,17.71374848160599,0.0564533249999797,84,7593
161,18.12630683986004,0.05516843606558529,61,5071
162,19.973842862185027,0.05006547848102003,79,5720
163,16.780089870073176,0.05959443648650965,74,7285
164,18.114801321561,0.05520347600002424,50,3803
165,20.463838478936218,0.04886668749996817,72,4398
166,22.942117810078887,0.043587955056210284,89,4434
167,16.700472024090892,0.05987854705887787,51,4458
168,11.221441519001706,0.08911511041666624,48,8282
169,20.265967175561215,0.04934380833330781,72,4527
170,17.482438108120775,0.05720025970150522,67,5954
171,17.637528506061404,0.056697286111052056,72,6335
172,22.582737834007318,0.04428161046505624,86,4427
173,19.613200446669264,0.050986069444358385,72,5020
174,22.42699270510297,0.04458912584264867,89,4893
175,16.59154600221209,0.06027165882351612,51,4574
176,11.0670874158105,0.09035801041666976,48,8517
177,19.604235680271586,0.05100938472221767,72,4968
178,16.972111047152026,0.058920189552248016,67,6188
179,17.49867307806009,0.057147190277747645,72,6479
180,20.213574924496722,0.049471704225268205,71,4585
181,18.53673486536381,0.05394693333336262,72,5594
182,21.288726196235704,0.04697321910114195,89,5349
183,16.36254891035889,0.06111517254912007,51,4686
184,10.808480414794197,0.09251994375002444,48,8751
185,20.767329925065035,0.048152555172393856,87,5409
186,16.764331827300722,0.05965045373126649,67,6422
187,17.22667434722673,0.058049509722170316,72,6623
188,19.800440562594687,0.05050392676055477,71,4739
189,17.689790941563402,0.05652978055554235,72,6168
190,20.674884925690538,0.04836786292132652,89,5804
191,16.28337413223014,0.0614123333333398,51,4798
192,10.60541286574017,0.09429147291666595,48,8985
193,19.952143751206656,0.05011992758620348,87,5850
194,16.26118116998358,0.06149614776114137,67,6657
195,17.153563008284873,0.05829692638882181,72,6768
196,19.64087951965566,0.05091421690150115,71,4893
197,16.971786385171917,0.05892131666668218,72,6742
198,19.995762246446382,0.05001059662917919,89,6260
199,15.887999943167138,0.0629405843137647,51,4909
200,10.434079215670916,0.09583979374989819,48,9219
