turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
109,43.107858993346724,0.023197626218326925,1026,8020
110,43.44866307543211,0.023015667899007147,1109,8086
111,41.42193790079697,0.0241417966101668,767,8167
112,34.01170655457178,0.02940164141412605,297,8069
113,30.874940003238088,0.03238872690587002,223,8056
114,38.417310418653784,0.026029932577332205,485,8074
115,27.286403978654874,0.036648288311727055,154,7652
116,37.64239247902739,0.026565792824065418,432,7590
117,38.11265119883799,0.02623800676533594,473,8166
118,33.657815450692944,0.02971078148149428,270,7793
119,35.000198459727166,0.02857126656440665,326,8108
120,41.31328709543566,0.024205287700539355,748,8079
121,25.83764357129943,0.038703219867573545,151,8114
