turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience
34,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.2640601694583893,ltm,,,,8beeff18-1ca1-5644-a60b-df91a6ce097f,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
34,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.22870445251464844,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
34,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.2193552553653717,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
34,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.2184286266565323,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
34,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.21542127430438995,ltm,,,,0c36ce08-05f2-52c7-b5f2-aa9da621b064,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],15
34,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.2106403261423111,ltm,,,,3b29a88a-81ee-58f2-bee2-707ffaa414db,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
35,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.2953837513923645,ltm,,,,8beeff18-1ca1-5644-a60b-df91a6ce097f,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
35,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.27927419543266296,ltm,,,,9404e66b-7dea-58b4-9049-4f55b2e9b2af,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],15
35,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.2619744539260864,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
35,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.25650554895401,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
35,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.2456219643354416,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
35,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.2286851406097412,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
35,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.22123071551322937,ltm,,,,af4550cd-4e27-5916-8147-e885f39ec147,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],13
35,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.20291587710380554,ltm,,,,0c36ce08-05f2-52c7-b5f2-aa9da621b064,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],15
36,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.2939794063568115,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
36,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.2629147469997406,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
36,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.25243082642555237,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
36,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.22239181399345398,ltm,,,,78c33d21-9765-5d5a-b53b-cb4777615697,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],14
36,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.2178090214729309,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
36,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.21506370604038239,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
36,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.21480531990528107,ltm,,,,94c70852-f29d-5576-a6f7-f408c0e43861,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],7
36,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.2007603943347931,ltm,,,,af4550cd-4e27-5916-8147-e885f39ec147,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],13
37,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.31886082887649536,ltm,,,,86577cc7-21ec-5f4d-970e-ee94a1679081,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
37,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.30557283759117126,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
37,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.2915725111961365,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
37,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.2593279480934143,ltm,,,,af4550cd-4e27-5916-8147-e885f39ec147,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],13
37,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.24440115690231323,ltm,,,,9404e66b-7dea-58b4-9049-4f55b2e9b2af,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],15
37,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.2383085936307907,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
37,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.21559084951877594,ltm,,,,78c33d21-9765-5d5a-b53b-cb4777615697,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],14
37,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.2069569230079651,ltm,,,,fbeaeb75-f073-5902-9779-1721fff9ccfd,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
38,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.30113106966018677,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
38,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.27274811267852783,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
38,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.24485372006893158,ltm,,,,a304ec85-04d0-504e-886f-6c5b46d29f76,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],4
38,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.23324649035930634,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
38,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.23120634257793427,ltm,,,,3b29a88a-81ee-58f2-bee2-707ffaa414db,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
38,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.1969594806432724,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
38,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.19548532366752625,ltm,,,,7188a7bd-b8dc-5e14-87e4-8106c4d50bbe,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],5
39,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.2210850864648819,ltm,,,,cf1eaab2-e600-5df8-b882-783f53dd7836,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
39,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.21674466133117676,ltm,,,,fbeaeb75-f073-5902-9779-1721fff9ccfd,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
39,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.18693214654922485,ltm,,,,7188a7bd-b8dc-5e14-87e4-8106c4d50bbe,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],5
39,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.18493856489658356,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
39,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.18098686635494232,ltm,,,,bd93acdb-ae18-5187-874f-4c7231b3d08c,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],6
39,ad341f74-2541-4269-9be4-494ec86f3454,16,topic_2,0.17206886410713196,ltm,,,,0b75fc29-2e46-5ad8-9523-832797dfbd57,31,transition,"[""ad341f74-2541-4269-9be4-494ec86f3454""]",[16],8
39,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.16451522707939148,ltm,,,,0c36ce08-05f2-52c7-b5f2-aa9da621b064,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],15
40,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.2951306998729706,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
40,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.25808781385421753,ltm,,,,86577cc7-21ec-5f4d-970e-ee94a1679081,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
40,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.24068787693977356,ltm,,,,9404e66b-7dea-58b4-9049-4f55b2e9b2af,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],15
40,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.23640888929367065,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
40,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.21769915521144867,ltm,,,,fbeaeb75-f073-5902-9779-1721fff9ccfd,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
40,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.21385259926319122,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
40,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.19454237818717957,ltm,,,,7188a7bd-b8dc-5e14-87e4-8106c4d50bbe,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],5
41,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.25503286719322205,ltm,,,,8beeff18-1ca1-5644-a60b-df91a6ce097f,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
41,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.22522881627082825,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
41,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.21082566678524017,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
41,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.2099580466747284,ltm,,,,a304ec85-04d0-504e-886f-6c5b46d29f76,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],4
41,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.2069263905286789,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
41,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.18329837918281555,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
41,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.1810758411884308,ltm,,,,4c886e71-7a08-5ff9-a745-f50f7b6dbe81,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
41,d9ee4210-0492-4008-9d07-50ed38693e6b,13,topic_2,0.15631350874900818,ltm,,,,737707a1-a068-5826-9cf2-7a484caa02d4,31,transition,"[""d9ee4210-0492-4008-9d07-50ed38693e6b""]",[13],6
42,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.3054901957511902,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
42,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.2887847125530243,ltm,,,,8beeff18-1ca1-5644-a60b-df91a6ce097f,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
42,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.2808785140514374,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
42,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.22924178838729858,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
42,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.22095917165279388,ltm,,,,3b29a88a-81ee-58f2-bee2-707ffaa414db,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
42,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.20453891158103943,ltm,,,,a304ec85-04d0-504e-886f-6c5b46d29f76,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],4
42,ad341f74-2541-4269-9be4-494ec86f3454,16,topic_2,0.2017548829317093,ltm,,,,0b75fc29-2e46-5ad8-9523-832797dfbd57,31,transition,"[""ad341f74-2541-4269-9be4-494ec86f3454""]",[16],8
43,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.34396326541900635,ltm,,,,86577cc7-21ec-5f4d-970e-ee94a1679081,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
43,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.30101436376571655,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
43,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.2862960994243622,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
43,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.28454387187957764,ltm,,,,af4550cd-4e27-5916-8147-e885f39ec147,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],13
43,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.26971516013145447,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
43,0ab88810-df32-480c-add1-f8d80b77c580,24,topic_2,0.26939254999160767,ltm,,,,5bbdc389-7e1d-589a-bced-a04a83c6b003,31,transition,"[""0ab88810-df32-480c-add1-f8d80b77c580""]",[24],10
43,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.2638918459415436,ltm,,,,9404e66b-7dea-58b4-9049-4f55b2e9b2af,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],15
43,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.21033482253551483,ltm,,,,1baff095-406c-5bb4-be17-2367933cb792,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],9
44,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.18690373003482819,ltm,,,,a304ec85-04d0-504e-886f-6c5b46d29f76,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],4
44,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.18325360119342804,ltm,,,,8beeff18-1ca1-5644-a60b-df91a6ce097f,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],3
44,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.17388777434825897,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
44,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.15440867841243744,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
44,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.13183268904685974,ltm,,,,4c886e71-7a08-5ff9-a745-f50f7b6dbe81,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
44,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.11780872195959091,ltm,,,,af4550cd-4e27-5916-8147-e885f39ec147,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],13
44,ad341f74-2541-4269-9be4-494ec86f3454,16,topic_2,0.1131259948015213,ltm,,,,0b75fc29-2e46-5ad8-9523-832797dfbd57,31,transition,"[""ad341f74-2541-4269-9be4-494ec86f3454""]",[16],8
45,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.37159428000450134,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
45,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.334078848361969,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
45,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.3124205470085144,ltm,,,,7188a7bd-b8dc-5e14-87e4-8106c4d50bbe,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],5
45,ad341f74-2541-4269-9be4-494ec86f3454,16,topic_2,0.3115977346897125,ltm,,,,0b75fc29-2e46-5ad8-9523-832797dfbd57,31,transition,"[""ad341f74-2541-4269-9be4-494ec86f3454""]",[16],8
45,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.2990749478340149,ltm,,,,fbeaeb75-f073-5902-9779-1721fff9ccfd,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
45,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.2791873812675476,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
45,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.2505248486995697,ltm,,,,78c33d21-9765-5d5a-b53b-cb4777615697,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],14
46,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.3211500346660614,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
46,761e828b-48bb-4424-9d65-e17ab7e6b813,14,topic_2,0.2484399527311325,ltm,,,,3e8f73a0-ff72-53ee-96ce-6e0aafd755b9,31,transition,"[""761e828b-48bb-4424-9d65-e17ab7e6b813""]",[14],3
46,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.24097108840942383,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
46,62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84,10,topic_2,0.2403850108385086,ltm,,,,7a2d30dd-2438-50b7-b85c-3f6d5c04149f,31,transition,"[""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84""]",[10],8
46,1c47e749-3d21-4255-9a63-4bb2cf15c669,22,topic_2,0.2236020863056183,ltm,,,,fbeaeb75-f073-5902-9779-1721fff9ccfd,31,transition,"[""1c47e749-3d21-4255-9a63-4bb2cf15c669""]",[22],3
46,b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e,17,topic_2,0.22117620706558228,ltm,,,,0c36ce08-05f2-52c7-b5f2-aa9da621b064,31,transition,"[""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e""]",[17],15
46,ddf1249b-de7d-413d-ba3c-4104c7725109,18,topic_2,0.21917802095413208,ltm,,,,7188a7bd-b8dc-5e14-87e4-8106c4d50bbe,31,transition,"[""ddf1249b-de7d-413d-ba3c-4104c7725109""]",[18],5
47,98872452-010e-45d4-965b-c34e338812b0,28,topic_2,0.3743348717689514,ltm,,,,39d11edb-b481-51f0-b8b7-b99a16479c8d,31,transition,"[""98872452-010e-45d4-965b-c34e338812b0""]",[28],3
47,908b8c5e-66f8-41d1-b875-63a431b9ff4b,20,topic_2,0.35101333260536194,ltm,,,,9a448704-637c-543d-b083-444cdbfba374,31,transition,"[""908b8c5e-66f8-41d1-b875-63a431b9ff4b""]",[20],4
47,486fa02d-a5b5-48f6-85b2-9dbd84657ae1,29,topic_2,0.2963947057723999,ltm,,,,94c70852-f29d-5576-a6f7-f408c0e43861,31,transition,"[""486fa02d-a5b5-48f6-85b2-9dbd84657ae1""]",[29],7
