turn,stm_candidates,ltm_candidates,duplicates_removed,final_set_size,ltm_episodes_in_final_set,provenance_list
49,0,50,0,8,8,"[{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""d9ee4210-0492-4008-9d07-50ed38693e6b"",""provenance"":""ltm""}]"
50,0,50,0,7,7,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""}]"
51,0,50,0,7,7,"[{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""}]"
52,0,50,0,8,8,"[{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""}]"
53,0,50,0,8,8,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""d9ee4210-0492-4008-9d07-50ed38693e6b"",""provenance"":""ltm""}]"
54,0,50,0,7,7,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""}]"
55,0,50,0,8,8,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""}]"
56,0,50,0,8,8,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""}]"
57,1,50,0,8,7,"[{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""provenance"":""stm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""}]"
58,1,50,0,8,7,"[{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""provenance"":""stm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""}]"
59,1,50,0,9,8,"[{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""provenance"":""stm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""0ab88810-df32-480c-add1-f8d80b77c580"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""},{""episode_id"":""486fa02d-a5b5-48f6-85b2-9dbd84657ae1"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""}]"
60,1,50,0,8,7,"[{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""provenance"":""stm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""62bfa5b3-18a7-41ab-8e05-09ee6d8a9c84"",""provenance"":""ltm""}]"
61,0,50,0,7,7,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""},{""episode_id"":""b8a6e4e7-a2ee-4665-9b86-a0889e7d0e3e"",""provenance"":""ltm""},{""episode_id"":""761e828b-48bb-4424-9d65-e17ab7e6b813"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""1c47e749-3d21-4255-9a63-4bb2cf15c669"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""}]"
62,0,100,0,7,7,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""ddf1249b-de7d-413d-ba3c-4104c7725109"",""provenance"":""ltm""},{""episode_id"":""29e1ec0b-909e-4b9a-a17d-1803cb3f5fba"",""provenance"":""ltm""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""provenance"":""ltm""},{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""},{""episode_id"":""d9ee4210-0492-4008-9d07-50ed38693e6b"",""provenance"":""ltm""}]"
63,0,100,0,8,8,"[{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""77d8ee79-11d6-4934-8e18-64458fe34d32"",""provenance"":""ltm""},{""episode_id"":""29e1ec0b-909e-4b9a-a17d-1803cb3f5fba"",""provenance"":""ltm""},{""episode_id"":""a79be741-ba04-4fd1-9d62-14a567a897f6"",""provenance"":""ltm""},{""episode_id"":""7f272a17-c445-4c60-919b-8d02d3e7acb9"",""provenance"":""ltm""},{""episode_id"":""7cf5ead9-ae4f-43ce-9961-c4a38de14c48"",""provenance"":""ltm""}]"
64,0,100,0,8,8,"[{""episode_id"":""9dc590fd-7364-4893-8270-7613c700e168"",""provenance"":""ltm""},{""episode_id"":""98872452-010e-45d4-965b-c34e338812b0"",""provenance"":""ltm""},{""episode_id"":""908b8c5e-66f8-41d1-b875-63a431b9ff4b"",""provenance"":""ltm""},{""episode_id"":""7cf5ead9-ae4f-43ce-9961-c4a38de14c48"",""provenance"":""ltm""},{""episode_id"":""ad341f74-2541-4269-9be4-494ec86f3454"",""provenance"":""ltm""},{""episode_id"":""7f272a17-c445-4c60-919b-8d02d3e7acb9"",""provenance"":""ltm""},{""episode_id"":""da21e4fc-71a6-4b2d-bee3-69caf2920a73"",""provenance"":""ltm""},{""episode_id"":""fa1661cb-0cde-4a4d-b2a2-926d5d3653a2"",""provenance"":""ltm""}]"
